const,no_of_adults,no_of_weekend_nights,type_of_meal_plan,required_car_parking_space,lead_time,arrival_month,repeated_guest,avg_price_per_room,no_of_special_requests,total_guests,booking_duration,previous_cancel_rate,booking_day,holiday,long_weekend,arrival_day,tourism_season,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,target
1.0,2,0,0,0,103,6,0,116.1,0,2,2,0.0,5,0,0,3,4,1,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,68,11,0,60.0,1,2,4,0.0,5,1,0,3,3,0,0,1,0,0,0,0,0,1,0,0
1.0,1,2,1,0,60,3,0,63.75,0,1,8,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,0,0,64,4,0,94.5,1,2,1,0.0,5,0,0,6,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,104,5,0,126.9,1,2,3,0.0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,145,7,0,114.3,1,2,3,0.0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,27,5,0,156.0,0,2,1,0.0,5,0,0,4,2,0,0,1,0,0,0,0,0,0,1,0
1.0,2,0,1,0,45,11,0,75.0,0,2,3,0.0,2,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,1,0,1,1,1,65.0,0,1,1,0.0,5,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0
1.0,2,0,1,0,8,6,0,91.0,1,2,1,0.0,4,0,0,5,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,256,8,0,72.25,1,2,2,0.0,2,0,0,6,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,1,0,189,10,0,109.8,0,2,3,0.0,6,0,0,6,3,0,0,1,0,0,0,0,0,0,1,1
1.0,2,0,1,0,122,4,0,85.0,0,2,2,0.0,3,0,0,6,2,0,0,0,0,0,0,0,0,1,0,0
1.0,3,1,1,0,85,4,0,143.23,0,3,4,0.0,4,1,0,5,2,0,0,1,0,0,0,0,0,0,1,1
1.0,2,2,0,0,47,9,0,125.1,1,2,2,0.0,3,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0
1.0,1,1,1,0,32,7,0,85.0,0,1,2,0.0,5,0,1,2,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,5,2,0,91.0,1,2,2,0.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,237,9,0,89.25,0,2,3,0.0,4,1,0,3,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,14,7,0,105.0,0,2,2,0.0,5,0,0,5,4,0,0,0,0,0,0,0,1,0,0,0
1.0,2,1,1,0,3,9,0,130.33,2,2,3,0.0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,2,0,131,8,0,94.5,0,2,3,0.0,3,1,1,1,4,0,0,0,0,0,0,0,0,1,0,0
1.0,3,0,1,0,62,11,0,126.0,3,3,2,0.0,0,0,0,6,3,0,0,1,0,0,0,0,0,0,1,0
1.0,2,0,1,1,84,8,0,126.9,1,2,2,0.0,5,0,0,5,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,2,0,37,6,0,143.1,2,2,4,0.0,6,1,1,1,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,0,0,97,10,0,79.8,1,2,3,0.0,2,1,1,1,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,193,10,0,65.0,0,2,3,0.0,2,0,0,6,3,0,0,0,0,0,0,0,0,1,0,1
1.0,2,1,1,0,162,7,0,105.3,0,2,3,0.0,5,1,0,6,4,0,0,0,0,0,0,0,0,0,1,1
1.0,3,1,1,0,142,8,0,138.55,1,3,5,0.0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,1,0
1.0,3,2,1,0,133,11,0,115.6,0,3,5,0.0,1,1,1,1,3,0,0,1,0,0,0,0,0,0,1,1
1.0,2,0,1,0,202,7,0,96.3,1,2,1,0.0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,0,0,107,6,0,116.1,0,2,2,0.0,1,0,0,3,4,1,0,0,0,0,0,0,0,0,1,1
1.0,2,0,0,0,346,12,0,72.25,0,2,4,0.0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1
1.0,1,0,1,0,37,5,0,89.0,0,1,2,0.0,2,0,0,4,2,0,0,0,0,0,0,0,1,0,0,1
1.0,1,1,1,0,3,8,0,0.0,1,1,1,0.0,6,0,1,2,4,0,0,0,0,0,0,1,0,0,0,0
1.0,2,1,0,0,6,5,0,119.0,2,2,2,0.0,3,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,1,1,0,65.0,0,1,2,0.0,5,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,1,0,285,10,0,100.0,0,2,4,0.0,4,1,0,2,3,0,0,0,0,0,0,0,0,1,0,1
1.0,1,0,1,0,3,9,0,166.25,0,1,1,0.0,2,0,0,5,3,0,0,1,0,0,0,0,1,0,0,0
1.0,1,0,0,0,37,5,0,116.1,0,1,1,0.0,4,0,0,6,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,308,11,0,52.0,0,2,2,0.0,6,0,0,6,3,0,0,0,0,0,0,0,0,1,0,1
1.0,1,1,1,0,0,11,1,79.0,0,1,2,0.0,2,0,1,2,3,0,0,0,0,0,0,0,1,0,0,0
1.0,1,0,1,0,188,6,0,130.0,0,1,2,0.0,5,0,0,4,4,0,0,0,0,0,0,0,0,0,1,1
1.0,1,0,1,0,6,11,0,75.0,0,1,2,0.0,5,0,0,4,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,60,3,0,75.0,0,2,4,0.0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,63,9,0,89.25,0,2,1,0.0,2,0,1,2,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,27,10,0,126.0,1,2,5,0.0,4,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,0,0,77,7,0,107.1,1,2,2,0.0,3,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,96,4,0,82.45,1,2,4,0.0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,2,0,26,4,0,133.8,0,2,5,0.0,4,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,34,11,0,60.0,0,2,3,0.0,3,1,1,2,3,0,0,1,0,0,0,0,0,1,0,0
1.0,2,1,1,0,35,3,0,76.05,1,3,3,0.0,6,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0
1.0,1,1,1,0,82,5,0,80.0,1,1,2,0.0,4,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,56,6,0,120.0,0,2,1,0.0,4,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0
1.0,1,2,1,0,269,12,0,70.0,0,1,5,0.0,2,1,1,5,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,0,0,17,7,0,139.0,0,2,2,0.0,6,0,1,2,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,273,5,0,95.0,0,2,3,0.0,6,0,0,6,2,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,75,9,0,149.4,3,2,4,0.0,6,1,0,4,3,0,0,1,0,0,0,0,0,0,1,0
1.0,1,1,1,0,2,12,0,89.5,2,1,1,0.0,6,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,2,0,292,7,0,115.0,0,2,2,0.0,0,0,0,5,4,0,0,0,0,0,0,0,0,1,0,1
1.0,1,1,1,0,12,5,0,93.0,0,1,1,0.0,4,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0
1.0,2,1,1,0,132,8,0,96.3,0,2,3,0.0,3,0,0,2,4,0,0,0,0,0,0,0,0,0,1,1
1.0,3,2,1,0,87,10,0,105.4,0,3,3,0.0,4,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,211,5,0,100.0,0,2,2,0.0,5,1,0,6,2,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,43,5,0,126.9,1,2,2,0.0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,14,9,0,95.0,2,1,1,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,0,0,54,5,0,116.1,0,2,2,0.0,1,0,0,6,2,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,12,8,0,65.0,0,2,3,0.0,0,0,0,5,4,0,0,0,0,0,0,0,1,0,0,0
1.0,1,0,1,0,1,9,0,179.0,2,1,1,0.0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,118,10,0,104.4,1,2,3,0.0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0
1.0,2,0,2,0,265,6,0,115.0,1,2,2,0.0,0,1,0,6,4,0,0,0,0,0,0,0,0,1,0,1
1.0,1,0,2,0,36,10,0,91.0,0,1,3,0.0,3,0,0,4,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,64,7,0,105.3,1,2,3,0.0,2,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,120,10,0,104.4,0,2,1,0.0,1,0,1,2,3,0,0,1,0,0,0,0,0,0,1,0
1.0,1,0,1,0,55,7,0,79.0,0,1,1,0.0,6,0,0,5,4,0,0,0,0,0,0,0,1,0,0,0
1.0,2,0,1,0,59,12,0,131.4,1,2,2,0.0,2,0,0,5,1,0,0,1,0,0,0,0,0,0,1,0
1.0,1,2,1,0,116,2,0,61.0,0,1,3,0.0,5,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,2,1,0,59,9,0,120.96,1,2,5,0.0,3,0,0,6,3,0,0,1,0,0,0,0,0,0,1,1
1.0,1,0,0,0,25,2,0,56.98,0,1,2,0.0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,31,6,0,107.1,0,2,2,0.0,6,0,1,2,4,0,0,1,0,0,0,0,0,0,1,1
1.0,2,0,1,0,30,6,0,140.0,0,2,2,0.0,3,0,0,5,4,0,0,0,0,0,0,0,0,1,0,0
1.0,3,0,1,0,83,7,0,137.7,2,3,1,0.0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0
1.0,1,0,1,0,55,11,0,73.8,2,1,1,0.0,5,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,69,4,0,105.3,0,2,2,0.0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,52,12,0,96.9,0,2,4,0.0,1,1,0,4,1,0,0,1,0,0,0,0,0,0,1,1
1.0,2,2,1,0,56,8,0,109.8,0,2,3,0.0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,47,4,0,106.2,0,2,3,0.0,1,1,0,6,2,0,0,1,0,0,0,0,0,0,1,0
1.0,2,0,1,0,40,8,0,85.5,0,2,4,0.0,6,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,2,0,221,8,0,73.0,0,1,1,0.0,2,0,0,6,4,0,0,0,0,0,0,0,0,1,0,0
1.0,1,1,1,0,5,10,1,65.0,0,1,1,0.0,5,1,1,3,3,0,0,0,0,0,0,0,1,0,0,0
1.0,2,2,1,0,20,11,0,90.65,1,2,4,0.0,2,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0
1.0,1,1,1,0,0,4,0,114.0,0,1,2,0.0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0
1.0,3,2,1,0,36,10,0,171.9,3,3,4,0.0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,1,0
1.0,2,0,1,0,0,3,0,138.0,0,3,1,0.0,5,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,2,3,0,55.0,0,1,1,0.0,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
1.0,3,2,1,0,30,7,0,168.3,4,3,6,0.0,3,0,0,5,4,0,0,1,0,0,0,0,0,0,1,0
1.0,2,1,0,0,112,5,0,99.95,0,2,2,0.0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,193,6,0,120.0,0,2,3,0.0,5,0,0,2,4,0,0,0,0,0,0,0,0,0,1,1
1.0,1,0,1,0,4,9,0,40.0,0,1,2,0.0,0,1,0,4,3,0,0,0,0,0,0,0,1,0,0,0
1.0,2,2,1,0,204,10,0,98.44,1,2,4,0.0,6,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,2,0,291,8,0,115.0,0,2,2,0.0,2,1,0,6,4,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,1,0,94,4,0,105.3,0,2,3,0.0,2,0,0,5,2,0,0,1,0,0,0,0,0,0,1,1
1.0,3,2,1,0,51,5,0,159.3,0,3,3,0.0,5,0,1,0,2,0,0,1,0,0,0,0,0,0,1,1
1.0,2,1,0,1,1,11,0,97.0,1,2,1,0.0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,2,0,108,12,0,158.4,1,2,5,0.0,6,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,2,1,0,74,9,0,95.0,0,2,4,0.0,2,0,1,6,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,1,0,7,4,0,143.0,1,3,2,0.0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,0,0,4,12,0,78.0,2,2,1,0.0,2,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,138,7,0,121.5,1,3,2,0.0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,0,8,0,99.0,0,2,1,0.0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,0,0,4,9,0,149.0,1,2,5,0.0,6,1,0,3,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,19,3,0,109.0,1,2,2,0.0,1,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,19,2,0,91.0,1,2,2,0.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,9,9,0,91.6,0,2,2,0.0,1,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0
1.0,3,1,1,0,111,11,0,115.6,1,3,6,0.0,3,0,0,2,3,0,0,1,0,0,0,0,0,0,1,1
1.0,2,0,2,0,221,8,0,96.0,1,2,1,0.0,2,0,0,6,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,1,0,279,10,0,80.75,1,2,3,0.0,3,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,45,11,0,98.1,1,2,2,0.0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,35,9,0,85.5,0,2,2,0.0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,27,6,0,137.76,0,2,5,0.0,2,0,0,1,4,0,0,1,0,0,0,0,0,0,1,1
1.0,2,0,0,0,8,9,0,149.0,3,2,1,0.0,4,1,0,5,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,182,10,0,70.44,2,2,5,0.0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,252,12,0,148.58,2,4,11,0.0,4,1,0,4,1,1,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,237,9,0,87.67,2,2,4,0.0,6,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,305,11,0,89.0,0,2,3,0.0,2,0,0,6,3,0,0,0,0,0,0,0,0,1,0,1
1.0,1,1,1,0,111,10,0,120.0,0,1,1,0.0,3,0,1,2,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,74,5,0,90.95,0,2,5,0.0,5,0,0,2,2,0,0,1,0,0,0,0,0,1,0,0
1.0,2,0,1,0,315,12,0,52.0,0,2,2,0.0,6,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,2,0,320,8,0,115.0,1,2,2,0.0,0,0,0,5,4,0,0,0,0,0,0,0,0,1,0,1
1.0,1,0,1,0,2,3,1,65.0,1,1,3,0.0,2,1,0,4,1,0,0,0,0,0,0,0,1,0,0,0
1.0,2,0,1,0,178,8,0,99.45,2,2,4,0.0,1,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,12,8,0,90.0,2,3,5,0.0,1,0,0,6,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,109,5,0,90.95,0,2,3,0.0,4,1,1,1,2,0,0,1,0,0,0,0,0,1,0,0
1.0,2,0,0,0,144,7,0,63.75,0,2,5,0.0,6,0,0,3,4,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,1,1,3,5,1,67.0,2,1,1,0.0,2,1,0,5,2,0,0,0,0,0,0,0,1,0,0,0
1.0,2,0,1,0,19,11,0,130.0,1,2,1,0.0,1,0,0,6,3,0,0,1,0,0,0,0,0,0,1,1
1.0,2,0,1,0,61,6,0,140.4,0,2,2,0.0,1,0,0,6,4,0,0,1,0,0,0,0,0,0,1,1
1.0,2,1,0,0,102,10,0,108.0,1,2,1,0.0,4,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,2,1,0,46,3,0,77.35,2,2,5,0.0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,37,10,0,105.3,2,2,2,0.0,4,0,0,6,3,0,0,1,0,0,0,0,0,0,1,0
1.0,2,1,0,0,24,9,0,0.0,1,2,1,0.0,5,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,2,0,39,8,0,109.0,0,2,2,0.0,3,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,0,5,0,105.75,1,2,2,0.0,3,1,0,3,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,48,11,0,97.2,2,2,2,0.0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,0,0,80,4,0,85.5,1,2,1,0.0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,9,1,0,89.0,1,2,1,0.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,5,12,0,96.0,0,2,3,0.0,4,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,25,4,0,127.67,2,3,3,0.0,3,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,102,1,0,48.67,2,2,3,0.0,5,0,1,2,1,0,0,1,0,0,0,0,0,1,0,0
1.0,2,0,1,0,0,5,1,159.0,0,2,1,0.0,3,0,0,3,2,0,0,0,1,0,0,0,1,0,0,0
1.0,2,2,1,0,26,10,0,95.96,1,2,7,0.0,3,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,28,5,0,90.0,0,1,2,0.0,3,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,1,1,10,0,119.0,1,2,1,0.0,5,0,0,6,3,0,0,0,1,0,0,0,0,1,0,0
1.0,2,1,2,0,161,3,0,130.0,0,2,3,0.0,6,0,0,6,1,0,0,0,0,0,0,0,0,1,0,1
1.0,1,0,1,0,6,10,0,120.0,2,1,2,0.0,5,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0
1.0,1,1,1,0,159,4,0,65.0,0,1,2,0.0,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,1,0,27,12,0,74.33,1,2,3,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1.0,1,0,0,0,2,12,0,75.0,1,1,2,0.0,3,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,0,9,0,143.0,0,1,1,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,69,9,0,149.4,1,2,4,0.0,6,0,0,5,3,0,0,1,0,0,0,0,0,0,1,0
1.0,2,0,1,0,68,10,0,71.46,1,2,4,0.0,5,0,0,3,3,0,0,1,0,0,0,0,0,0,1,0
1.0,1,0,1,0,1,3,1,65.0,0,1,1,0.0,2,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0
1.0,1,0,1,1,8,6,1,98.0,1,1,1,0.0,3,0,0,4,4,0,0,0,0,0,0,0,1,0,0,0
1.0,1,2,1,0,116,2,0,1.0,0,1,3,0.0,5,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,0,0,20,12,0,88.0,1,2,3,0.0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,37,1,0,0.0,0,2,0,0.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,0,0,101,2,0,69.5,1,2,3,0.0,3,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,36,3,0,86.5,0,1,1,0.0,2,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0
1.0,2,0,2,0,39,8,0,101.5,0,2,2,0.0,3,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,1,1,9,4,0,125.33,1,2,3,0.0,4,0,0,6,2,0,0,0,0,0,0,0,0,0,1,0
1.0,1,1,1,0,164,10,0,115.0,0,1,1,0.0,5,0,1,1,3,0,0,0,0,0,0,0,0,1,0,1
1.0,2,2,1,0,75,6,0,80.75,0,2,6,0.0,6,1,0,4,4,0,0,0,0,0,0,0,0,1,0,0
1.0,3,2,1,0,59,12,0,138.6,2,3,3,0.0,4,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
1.0,2,0,0,0,119,5,0,94.5,0,2,2,0.0,6,0,0,6,2,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,140,10,0,118.8,1,2,4,0.0,2,1,0,2,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,42,9,0,111.6,3,2,3,0.0,6,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,160,12,0,70.0,0,2,3,0.0,6,1,0,5,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,1,0,53,11,0,88.4,0,2,4,0.0,5,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0
1.0,1,1,1,0,118,6,0,110.0,0,1,2,0.0,3,0,1,2,4,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,1,0,166,11,0,110.0,0,1,3,0.0,5,1,0,3,3,0,0,0,0,0,0,0,0,1,0,1
1.0,3,0,1,0,38,8,0,199.3,1,4,3,0.0,1,0,0,4,4,0,0,0,0,1,0,0,0,0,1,0
1.0,2,0,1,0,204,5,0,100.0,0,2,3,0.0,4,0,0,5,2,0,0,0,0,0,0,0,0,1,0,1
1.0,2,2,0,0,0,2,0,82.33,0,2,3,0.0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1,1,1,0,5,10,0,120.0,1,1,2,0.0,5,0,1,3,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,105,4,0,75.0,0,2,1,0.0,4,0,0,4,2,0,0,0,0,0,0,0,0,1,0,1
1.0,2,2,1,1,188,8,0,123.75,2,3,7,0.0,4,1,0,3,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,4,12,0,147.33,2,3,3,0.0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,76,10,0,116.36,1,2,7,0.0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0
1.0,2,1,1,0,60,4,0,114.57,0,3,2,0.0,3,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,1,0,13,5,0,148.5,0,2,4,0.0,6,0,0,5,2,0,0,1,0,0,0,0,0,0,1,0
1.0,2,0,1,0,301,11,0,52.0,0,2,2,0.0,6,0,0,6,3,0,0,0,0,0,0,0,0,1,0,1
1.0,1,2,1,0,13,1,0,80.0,0,1,2,0.0,3,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0
1.0,1,0,1,0,188,6,0,130.0,0,1,2,0.0,5,0,0,4,4,0,0,0,0,0,0,0,0,1,0,1
1.0,3,2,1,0,84,7,0,151.59,1,3,7,0.0,1,0,0,1,4,0,0,1,0,0,0,0,0,0,1,0
1.0,2,1,1,0,304,10,0,74.15,0,2,3,0.0,3,0,0,6,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,275,6,0,62.8,0,2,2,0.0,5,0,1,0,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,279,10,0,80.75,1,2,3,0.0,3,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,66,11,0,82.8,2,2,8,0.0,3,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,42,11,0,104.0,2,2,3,0.0,3,1,0,3,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,41,10,0,103.5,2,2,3,0.0,4,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,2,0,78,12,0,120.49,0,3,2,0.0,5,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,0,0,40,2,0,67.5,1,2,4,0.0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,0,0,7,2,0,79.0,0,2,3,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,53,6,0,99.9,2,2,4,0.0,5,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,258,10,0,100.3,0,2,7,0.0,2,1,0,1,3,0,0,0,0,0,0,0,0,0,1,1
1.0,1,0,1,0,4,12,0,62.37,0,1,2,0.0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,44,6,0,134.1,0,3,2,0.0,1,1,0,3,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,33,10,0,159.75,2,4,4,0.0,6,0,0,4,3,0,0,0,0,1,0,0,0,0,1,1
1.0,1,0,1,0,2,11,0,94.0,0,1,2,0.0,2,0,0,4,3,0,0,1,0,0,0,0,0,0,0,1
1.0,1,1,1,0,18,4,0,112.33,0,1,3,0.0,2,1,0,6,2,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,245,6,0,75.0,0,2,2,0.0,6,0,0,6,4,0,0,0,0,0,0,0,0,1,0,1
1.0,2,1,1,0,16,12,0,96.25,1,2,2,0.0,6,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
1.0,2,0,2,0,257,7,0,101.5,0,2,2,0.0,0,1,0,5,4,0,0,0,0,0,0,0,0,1,0,1
1.0,2,1,1,0,215,7,0,96.3,0,2,3,0.0,1,0,0,6,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,31,4,0,109.8,0,2,4,0.0,2,1,0,5,2,0,0,0,0,0,0,0,0,0,1,1
